unique_identifier,name,standart_length_mm,head_lenght_mm,intestine_length_mm,weight_g,sex,daphniidae,sididae,bosminidae,canthocamptidae,fish_scale,terrestrial_hemiptera,insect_frag,vegetal_frag,cladocera_frag,shiny_frag_rock,translucid_frag_rock,black_frag_rock,animal_fragment,filamentous_algae,spheric_brown_algae,clamydomonas,desmidiaceae,chironomidae_pupa,animal_mass,insect_egg,white_ostracoda,translucid_ostracoda,wrinkled_ostracoda,chrinomidae,diptera,clay,ceratopogonidae,fezes,insect_1,insect_2,diptera_adult,baetidae,megapodagrionidae,libellulidae,chydoridae,substrate,noctilucaceae,egg_ball_shaped,stratiomyidae,ephydridae,nematomorfa,psephenidae ,acari,odonata,simulidae,aglutinaded_rock_frag,diatomaceas,tubular_algae_micro,sphetical_membrane,leptohiphydae,formicidae,vermiform_mass,seed,Observação2
CRUSH#16A3PI15112603,Serrapinnus heterodon,24.02,6.7,11,0.273,M,0,0,0,0,0,0,0,0.8,0,0.1,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112604,Serrapinnus heterodon,23.12,6.1,10,0.267,F,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112605,Serrapinnus heterodon,22.16,5.9,8,0.19,M,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112606,Serrapinnus heterodon,24.34,6.28,10,0.277,M,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa marrom  não identificavél"
CRUSH#16A3PI15112607,Serrapinnus heterodon,22.66,6,6,0.266,M,0.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa marron  não identificavél"
CRUSH#16A3PI15112608,Serrapinnus heterodon,23.74,6.28,13.5,0.277,M,0,0,0,0,0,0,0,0.6,0,0.3,0,0,0,0,0,0,0,0,1.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112609,Serrapinnus heterodon,20.04,5.32,10,0.165,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112610,Serrapinnus heterodon,23.14,5.74,13,0.248,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112611,Serrapinnus heterodon,24,7.28,11,0.26,F,0,0,0,0,0,0,0,0,0,0,0.2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112612,Serrapinnus heterodon,24.72,6,11,0.269,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alga transparente com verde; massa não identificavél
CRUSH#16A3PI15112613,Serrapinnus heterodon,25,6.28,12,0.285,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112614,Serrapinnus heterodon,23.32,5.86,13,0.235,F,0,0,0.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112615,Serrapinnus heterodon,23.08,5.8,11,0.224,M,0,0,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112616,Serrapinnus heterodon,23.62,5.2,8,0.244,M,0,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112617,Serrapinnus heterodon,24.84,5.86,8,0.26,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112618,Serrapinnus heterodon,23.96,6.3,15,0.267,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112619,Serrapinnus heterodon,21.58,5.54,11,0.207,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1.05,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112620,Serrapinnus heterodon,22.68,5.88,7,0.237,F,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112621,Serrapinnus heterodon,22.54,5.52,11,0.217,F,0,0,0,0,0,0,0,0.1,0.3,0.4,0,0,0,1,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112622,Serrapinnus heterodon,24,5.9,5,0.277,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112623,Serrapinnus heterodon,23.56,6,10,0.25,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112624,Serrapinnus heterodon,25.56,6.46,12,0.328,F,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.4,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112625,Serrapinnus heterodon,23.2,6,12,0.262,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Massa branca não identificável
CRUSH#16A3PI15112626,Serrapinnus heterodon,23.38,6,11,0.242,M,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112627,Serrapinnus heterodon,24.46,6.56,9,0.26,F,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,1.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112628,Serrapinnus heterodon,22.34,6,NA,0.233,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A3PI15112629,Serrapinnus heterodon,22.66,5.86,12,0.231,F,0,0,0,0,0,0,0,0.5,0,0.2,0,0,0,1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112630,Serrapinnus heterodon,22.48,6,11,0.204,M,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento vegetal marrom, filamento fino; fragmento animal marrom, fofo formato de massa"
CRUSH#16A3PI15112631,Serrapinnus heterodon,24.24,6.22,12,0.293,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112632,Serrapinnus heterodon,23,6.14,10.5,0.232,F,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112633,Serrapinnus heterodon,22.26,5.7,10,0.207,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112634,Serrapinnus heterodon,24.2,6.48,7,0.252,M,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fragmento diatomaceae, massa branca não identificavél"
CRUSH#16A3PI15112635,Serrapinnus heterodon,24.12,6.36,13,0.258,M,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112636,Serrapinnus heterodon,22.68,5.94,13,0.223,F,0.6,0,0.1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112637,Serrapinnus heterodon,22,5.52,10,0.19,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112638,Serrapinnus heterodon,22,5.8,10,0.181,M,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1.3,0,0.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fragmento rochoso  com aspecto brilhante
CRUSH#16A3PI15112639,Serrapinnus heterodon,24.36,6.14,7,0.243,M,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Massa branca não identificável
CRUSH#16A3PI15112640,Serrapinnus heterodon,21.96,5.96,8,0.194,M,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112641,Serrapinnus heterodon,24.2,6.68,9,0.281,M,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restos ; massa branca com marrom muito digerida, não identificavél"
CRUSH#16A3PI15112642,Serrapinnus heterodon,25.3,6.32,10,0.292,F,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112643,Serrapinnus heterodon,20.74,5.76,11,0.165,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112644,Serrapinnus heterodon,20.9,5.58,10,0.16,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restos ; massa branca com marrom muito digerida, não identificavél"
CRUSH#16A3PI15112645,Serrapinnus heterodon,22.54,5.8,8,0.216,F,0,0,0,0,0,0,0,0.7,0,2,0,0,0,2,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112646,Serrapinnus heterodon,21.82,5.82,10,0.195,F,1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.2,0,1.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112647,Serrapinnus heterodon,23.46,5.9,9,0.221,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112648,Serrapinnus heterodon,23.14,6.14,11,0.231,F,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112649,Serrapinnus heterodon,15,4.18,7,0.047,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
CRUSH#16A3PI15112650,Serrapinnus heterodon,21.68,6.24,10,0.193,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112651,Serrapinnus heterodon,24.18,6,13.5,0.251,F,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112652,Serrapinnus heterodon,24.84,6.1,9,0.282,M,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRUSH#16A3PI15112653,Serrapinnus heterodon,22,6.9,11,0.197,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,
CRUSH#16A4PI15112601,Serrapinnus heterodon,22.08,5.9,NA,0.206,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112602,Serrapinnus heterodon,22.22,6,NA,0.191,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112603,Serrapinnus heterodon,22.46,5.9,NA,0.231,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112604,Serrapinnus heterodon,22.76,5.8,NA,0.205,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112605,Serrapinnus heterodon,23.1,5.68,NA,0.207,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112606,Serrapinnus heterodon,23.46,6,NA,0.235,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112607,Serrapinnus heterodon,22.56,5.74,NA,0.221,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112608,Serrapinnus heterodon,23.18,6,NA,0.212,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112609,Serrapinnus heterodon,22.86,6.2,NA,0.236,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112610,Serrapinnus heterodon,22.6,6.1,15.7,0.242,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,4,0,0,0,0,0,Fitoplânctivoro
CRUSH#16A4PI15112611,Serrapinnus heterodon,22.44,5.74,NA,0.214,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112612,Serrapinnus heterodon,23.5,5.8,NA,0.227,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112613,Serrapinnus heterodon,22.3,5.72,NA,0.194,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112614,Serrapinnus heterodon,23.36,5.8,NA,0.233,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112615,Serrapinnus heterodon,23.34,5.88,NA,0.254,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RESSECADO
CRUSH#16A4PI15112616,Serrapinnus heterodon,23.16,5.9,NA,0.249,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112617,Serrapinnus heterodon,23.58,7.24,15.8,0.252,F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Fitoplânctivoro
CRUSH#16A4PI15112618,Serrapinnus heterodon,24.44,6.68,NA,0.26,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112619,Serrapinnus heterodon,23.14,6,NA,0.243,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112620,Serrapinnus heterodon,23.44,5.8,NA,0.223,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RESSECADO
CRUSH#16A4PI15112621,Serrapinnus heterodon,22.94,5.72,NA,0.23,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112622,Serrapinnus heterodon,24.24,5.96,NA,0.281,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112623,Serrapinnus heterodon,24.32,6,NA,0.272,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112624,Serrapinnus heterodon,24.1,7.18,NA,0.262,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112625,Serrapinnus heterodon,23.63,7.44,NA,0.259,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRUSH#16A4PI15112626,Serrapinnus heterodon,24.16,6.36,NA,0.291,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
